Image,Ratings,Price,Description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$9
99","Nuby Bath Letters are bright, colorful and fun. The letters & numbers float in the bath and stick to the sides of the tub and wall when wet.
A, B, C’s and 1, 2, 3 The Nuby Bath Letters and Numbers Set includes 26 letters (A-Z), and 10 numbers (0-9).
Made with your child’s safety in mind. Nuby Bath Letters and Numbers Set are made of BPA free materials.
Letters and Numbers stick to bathtub or wall when wet. The foam is soft, durable, non-toxic and floats in water.
Nuby’s Bath Letters and Numbers Set are designed to captivate your child’s attention. Bright, colorful designs encourage counting and spelling and smiles.
Your little one will learn through play and get clean in the process. With Nuby’s Bath Letters and Numbers Set bath time becomes an opportunity for interactive learning."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [202 192 187]
  [ 93  77  70]
  ...
  [118 117 116]
  [238 237 235]
  [255 255 254]]

 [[251 255 255]
  [255 254 252]
  [188 174 159]
  ...
  [255 255 253]
  [253 253 251]
  [254 254 252]]

 [[252 254 250]
  [254 255 250]
  [255 255 253]
  ...
  [255 255 254]
  [255 255 253]
  [255 255 253]]]",4.1,"$8
99","Pink toy phone with 30+ sing-along songs, sounds and phrases that teach numbers, counting, greetings and more
Press 12 “app” tile buttons to hear rewarding songs and phrases
Light ""dances"" along to songs and phrases
Slider activates more music and sounds
For infants and toddlers ages 6-36 months"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$9
94","SURPRISE DINOSAUR IN EACH EGG: DISCOVER the adorable dino surprises inside each pop-apart egg!
SORTING, COUNTING, MATCHING & MORE: BUILD sorting and matching skills every time you play!
DINOSAUR TOY WITH MANY WAYS TO PLAY: DINOS double as fun finger puppets for prehistoric games of pretend!
PLASTIC DINOSAUR NEST DOUBLES AS STORAGE: STORE your eggs and dinos in the included plastic nest!
GIVE THE GIFT OF LEARNING: Whether you’re shopping for holidays, birthdays, or just because, toys from Learning Resources help you discover new learning fun every time you give a gift! Ideal gift for Halloween, Christmas, Stocking Stuffers, Easter or even for Homeschool."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$26
04","MATH SCALE: Includes 9 larger monster weights and 11 smaller, soft monster weights. Place any large weight on one arm and see if your kid can guess how many smaller ones are needed to balance out the scale!
THREE DIFFICULTY LEVELS: Allow your little monster to take on various logical thinking challenges and help your child learn fundamental arithmetic like addition and subtraction.
STEM GAME: Perfect for children to start early development of numeracy and mathematics skills, as well as promoting excellent motor skills and concentration
SAFE TO PLAY WITH: Durable and child safe, contains water-based paint and has non-toxic finishes
STORAGE BAG: Includes a Hape cloth bag which helps children develop the habit of storing toys"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$38
44","Deceptively simple, elegantly shaped and magically attractive, the Bilibo inspires creative, imaginative, limitless play for boys and girls
The iconic shell shape and bright colors are immediately appealing, arousing curiosity, intrigue and commanding immediate attention
The award winning Bilibo was designed in Switzerland in conjunction with child development experts
Made from nontoxic, shatterproof polyethylene it is incredibly durable and appropriate for both indoor and outdoor play
Stimulating creativity and open-ended play for kids ages 2+"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$14
99","Turn Any Bath Or Shower Into Baby Shark'S Underwater World Using This Bathtime Activity Set, Featuring Baby Shark And Friends
Bath Time Stickers Are Made Of Soft, Lightweight Foam That Sticks To Most Bathtubs, Tile Or Glass When Wet. They Float Too
Includes 30 Bathtime Stickers And A Mesh Net With Suction Cups For Easy Storage When Bathtime Is Over
For Ages 2 And Older"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$23
99","MEALTIME PLAY SET: This 24-piece realistic meal time set with baby-feeding accessories is sized just right for dolls and stuffed animals
FEED YOUNGER AND OLDER BABIES: Includes “disappearing” milk bottle, sippy cup, baby food jars with lids, double-sided meal, snack, and drink inserts, cereal O'S, boxed rice cereal, teething biscuits, and an applesauce squeeze pouch.
ADORABLE ACCESSORIES: Includes an embroidered wipe-clean bib, a divided dish, fork, spoon, and a snack container with ladybug-shaped lid.
GREAT GIFT FOR AGES 3 TO 7: This mealtime play set for dolls is the perfect gift for children ages 3 and up. Pair with a Melissa & Doug Mine to Love Baby Doll to encourage little caregivers to take care of their baby dolls.
“THE GOLD STANDARD IN CHILDHOOD PLAY”: For more than 30 years, Melissa & Doug has created beautifully designed imagination- and creativity-sparking products that NBC News called “the gold standard in early childhood play.”"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$14
99","Press the adorable turtle button in flashlight mode to use just like a real flashlight; chunky handle makes it easy for your little one to carry
In play mode, the flashlight tells your little one when light is on or off to introduce opposites; automatically shuts off to preserve battery life
Spin the magical color-changing ring, and watch it shine in one of six bold colors while introducing colors and animals
Press the three buttons on the side to hear fun melodies, nature sounds, learn letters or play an interactive game
Requires 3 AAA (batteries included for demo purposes only; new batteries recommended for regular use); intended for ages 1 to 3 years"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$13
99","Inflated size: 30 in x 18 in (76.2 cm x 45.7 cm)
10 floating balls included. Ages 6-24 months
Deflates and folds easily
Release plug to drain water
Great for home & travel"
"[[[255 254 255]
  [255 254 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 254 255]
  [255 254 255]
  [245 243 244]
  ...
  [242 243 246]
  [255 255 255]
  [255 255 255]]

 [[255 254 254]
  [235 233 234]
  [229 227 228]
  ...
  [225 226 230]
  [245 245 246]
  [255 255 255]]

 ...

 [[255 255 255]
  [240 242 244]
  [210 211 213]
  ...
  [212 213 215]
  [244 244 244]
  [255 255 255]]

 [[255 255 255]
  [253 253 254]
  [238 238 239]
  ...
  [249 249 250]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.9,"$14
99","Fine Motor Sensory Fun: Kids build hand strength, coordination, and other essential fine motor skills when they scoop and play with these sensory toys!
Four Fun Ways to Scoop: Sized for little hands, these fine motor tools come with 4 ways to scoop—rotate & sift, funnel & stamp, twist & pour, or scoop!
Sensory Bins and Beyond: Made from durable, wipe-clean plastic, these sensory scoops are ready for use in sensory bins, sand boxes, water tables, and more!
Ages and Stages: Specially designed with little ones in mind, the Helping Hands Sensory Scoops help kids as young as 3 build essential sensory and fine motor skills!
Give the Gift of Learning: Whether you’re shopping for holidays, birthdays, or just because, award-winning educational toys from Learning Resources help you discover new learning fun every time you give a gift!
Super Smart Toddler Easter Basket Stuffers!: Whether they're learning with math games, hosting play food feasts, or building STEM and social-emotional learning skills, your kids will love our smart Easter basket stuffers and other Easter gifts for toddlers!"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [187 170 145]
  [189 171 143]
  [202 184 165]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [150 115  78]
  [142 110  73]
  [161 130 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [156 122  85]
  [150 120  84]
  [170 143 119]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$45
02","This product ships in packaging that reveals what's inside and cannot be hidden.
Awards and Recognitions: Toy of the Year Winner, Toy Insider Top Holiday Toys, Amazon's Toys We Love List, NAPPA Award, Pop Insider Top Gift for Kids, Amazon 2022 Toy Catalog.
Whether you're shopping for a kid's toy as a Christmas gift, birthday present, or just because, the CoComelon Musical Learning Bus makes a wonderful surprise!
Includes: bus, handle, 13 tokens. 3 x AA batteries required (included). Adult assembly required.
Learn and Play the CoComelon Way: All aboard for a fun learning adventure with the CoComelon Ultimate Learning Bus toy! Inspired by CoComelon, the hit preschool show on YouTube Kids and Netflix, this interactive, educational toy for toddlers helps spark creativity, while discovering core learning and developmental skills through play.
Educational and Fun: The CoComelon Ultimate Learning Bus features 2 modes of play to engage preschoolers, while developing their fine motor skills. It uses lights, sounds, music, and over 300 phrases and sounds to encourage children to learn letters, numbers, color recognition, and more.
Learning Mode: Learn letters and sounds with the alphabet bus tokens. Drop a token in the slot to hear phrases about that letter. Practice counting with the number keys, and use the light-up buttons to hear about colors and animals."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$22
48","BUILD SKILLS: Build new color, matching, and sorting skills with these friendly toy people!
MATCHING, COUNTING AND MORE: Sort by shape, match by color, or just count them up—there are multiple ways to learn!
FUN FOR THE WHOLE NEIGHBORHOOD: Encourage social-emotional skill development while playing with figures shaped like moms, dads, brothers, sisters, and more!
When kids kearn how to recognize, understand, and feel their feelings, they build the skills they need to make friends, master teamwork, and live a happier, healthier life!. school supplies, teacher supplies
GIVE THE GIFT OF LEARNING: Whether you’re shopping for holidays, birthdays, or just because, toys from Learning Resources help you discover new learning fun every time you give a gift! Ideal gift for Halloween, Christmas, Stocking Stuffers, Easter Baskets or even for Homeschool.
Super Sensory Skills: Sensory fidget toys and activities not only encourage children to explore and investigate, they also help develop motor skills and even build nerve connections in the brain"
